"","date","source","kW","TemperatureF","Temp_bin"
"233",2014-04-27,"kW_bills",0.000108253975072768,57.3621389096667,"(56.6,59]"
"234",2014-04-27,"kW_sim",0.000102958199609569,57.3621389096667,"(56.6,59]"
"235",2014-04-28,"kW_bills",9.75079920756753e-05,59.3988626531667,"(59,61.3]"
"236",2014-04-28,"kW_sim",0.000102409868513401,59.3988626531667,"(59,61.3]"
"237",2014-04-29,"kW_bills",9.69204070849286e-05,67.0563872845,"(66.1,68.4]"
"238",2014-04-29,"kW_sim",0.000118980638920241,67.0563872845,"(66.1,68.4]"
"239",2014-04-30,"kW_bills",0.000102757891650658,73.0745632035,"(70.8,73.2]"
"240",2014-04-30,"kW_sim",0.00012730801817783,73.0745632035,"(70.8,73.2]"
"241",2014-05-01,"kW_bills",0.000102883431447395,72.896894974,"(70.8,73.2]"
"242",2014-05-01,"kW_sim",0.000131085265706427,72.896894974,"(70.8,73.2]"
"243",2014-05-02,"kW_bills",9.70198192949911e-05,65.274870218,"(63.7,66.1]"
"244",2014-05-02,"kW_sim",0.000109971998601282,65.274870218,"(63.7,66.1]"
"245",2014-05-03,"kW_bills",0.000100240088744119,59.8048996625,"(59,61.3]"
"246",2014-05-03,"kW_sim",9.87637261208935e-05,59.8048996625,"(59,61.3]"
"247",2014-05-04,"kW_bills",0.000102753196625627,60.6360015628333,"(59,61.3]"
"248",2014-05-04,"kW_sim",0.000104784633318526,60.6360015628333,"(59,61.3]"
"249",2014-05-05,"kW_bills",9.78084225475492e-05,59.6174537383333,"(59,61.3]"
"250",2014-05-05,"kW_sim",9.74123890464381e-05,59.6174537383333,"(59,61.3]"
"251",2014-05-06,"kW_bills",9.25368652630514e-05,59.2670602025,"(59,61.3]"
"252",2014-05-06,"kW_sim",0.000101696491437744,59.2670602025,"(59,61.3]"
"253",2014-05-07,"kW_bills",9.32632366420824e-05,57.1125108151667,"(56.6,59]"
"254",2014-05-07,"kW_sim",9.72869084629254e-05,57.1125108151667,"(56.6,59]"
"255",2014-05-08,"kW_bills",9.38951182291033e-05,59.8522530633333,"(59,61.3]"
"256",2014-05-08,"kW_sim",0.000102045581320935,59.8522530633333,"(59,61.3]"
"257",2014-05-09,"kW_bills",9.08167278382795e-05,61.2393703426667,"(59,61.3]"
"258",2014-05-09,"kW_sim",9.9624170438697e-05,61.2393703426667,"(59,61.3]"
"259",2014-05-10,"kW_bills",9.71680027194771e-05,59.4553580893333,"(59,61.3]"
"260",2014-05-10,"kW_sim",0.00010377750659047,59.4553580893333,"(59,61.3]"
"261",2014-05-11,"kW_bills",0.000101001984304198,64.0451219678333,"(63.7,66.1]"
"262",2014-05-11,"kW_sim",0.000117871737985422,64.0451219678333,"(63.7,66.1]"
"263",2014-05-12,"kW_bills",9.58665078066542e-05,66.9203857216667,"(66.1,68.4]"
"264",2014-05-12,"kW_sim",0.000123476460864508,66.9203857216667,"(66.1,68.4]"
"265",2014-05-13,"kW_bills",0.000101629707785075,73.3741480373333,"(73.2,75.6]"
"266",2014-05-13,"kW_sim",0.000132353780330262,73.3741480373333,"(73.2,75.6]"
"267",2014-05-14,"kW_bills",0.000108582858999126,75.5457576271667,"(73.2,75.6]"
"268",2014-05-14,"kW_sim",0.000136858473014138,75.5457576271667,"(73.2,75.6]"
"269",2014-05-15,"kW_bills",0.000108388936239466,72.1608717808333,"(70.8,73.2]"
"270",2014-05-15,"kW_sim",0.000131608973807612,72.1608717808333,"(70.8,73.2]"
"271",2014-05-16,"kW_bills",9.57012439762489e-05,64.1248918483333,"(63.7,66.1]"
"272",2014-05-16,"kW_sim",0.00010527251448674,64.1248918483333,"(63.7,66.1]"
"273",2014-05-17,"kW_bills",0.000100647783644558,61.3840338836667,"(61.3,63.7]"
"274",2014-05-17,"kW_sim",0.000104787740592109,61.3840338836667,"(61.3,63.7]"
"275",2014-05-18,"kW_bills",0.000102163573794352,62.500743811,"(61.3,63.7]"
"276",2014-05-18,"kW_sim",0.000107352951470836,62.500743811,"(61.3,63.7]"
"277",2014-05-19,"kW_bills",9.45559728072494e-05,60.767432108,"(59,61.3]"
"278",2014-05-19,"kW_sim",9.8565339833227e-05,60.767432108,"(59,61.3]"
"279",2014-05-20,"kW_bills",9.10832526863092e-05,60.8700570768333,"(59,61.3]"
"280",2014-05-20,"kW_sim",0.000103140824480308,60.8700570768333,"(59,61.3]"
"281",2014-05-21,"kW_bills",9.26879569423126e-05,61.949935109,"(61.3,63.7]"
"282",2014-05-21,"kW_sim",0.000107642549126768,61.949935109,"(61.3,63.7]"
"283",2014-05-22,"kW_bills",9.33405241585442e-05,60.9442483748333,"(59,61.3]"
"284",2014-05-22,"kW_sim",0.000102700585328043,60.9442483748333,"(59,61.3]"
"285",2014-05-23,"kW_bills",9.40548115606809e-05,61.8033038888333,"(61.3,63.7]"
"286",2014-05-23,"kW_sim",0.000101503526628283,61.8033038888333,"(61.3,63.7]"
"287",2014-05-24,"kW_bills",9.93557918633505e-05,62.1241480373333,"(61.3,63.7]"
"288",2014-05-24,"kW_sim",0.000105274625991253,62.1241480373333,"(61.3,63.7]"
"289",2014-05-25,"kW_bills",0.000101603659602718,65.1408363343333,"(63.7,66.1]"
"290",2014-05-25,"kW_sim",0.000119886189097989,65.1408363343333,"(63.7,66.1]"
"291",2014-05-26,"kW_bills",0.000107127298925215,65.4040693301667,"(63.7,66.1]"
"292",2014-05-26,"kW_sim",0.000130088767312907,65.4040693301667,"(63.7,66.1]"
"293",2014-05-27,"kW_bills",9.57162814516199e-05,62.324935109,"(61.3,63.7]"
"294",2014-05-27,"kW_sim",0.000102485581157943,62.324935109,"(61.3,63.7]"
"295",2014-05-28,"kW_bills",9.13139011377363e-05,63.2678040135,"(61.3,63.7]"
"296",2014-05-28,"kW_sim",0.000110104137672719,63.2678040135,"(61.3,63.7]"
